score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
default_policy,1727345190,,False,54,f5f9f_00001,2024-09-26_18-06-30,0.020073413848876953,5.879587888717651,4156193,gpu2gate1,10.64.32.126,5.879587888717651,54
default_policy,1727345190,,False,55,f5f9f_00001,2024-09-26_18-06-30,0.0170438289642334,5.896631717681885,4156193,gpu2gate1,10.64.32.126,5.896631717681885,55
default_policy,1727345190,,False,56,f5f9f_00001,2024-09-26_18-06-30,0.01654648780822754,5.913178205490112,4156193,gpu2gate1,10.64.32.126,5.913178205490112,56
default_policy,1727345190,,False,57,f5f9f_00001,2024-09-26_18-06-30,0.03300619125366211,5.946184396743774,4156193,gpu2gate1,10.64.32.126,5.946184396743774,57
default_policy,1727345190,,False,58,f5f9f_00001,2024-09-26_18-06-30,0.0446317195892334,5.990816116333008,4156193,gpu2gate1,10.64.32.126,5.990816116333008,58
default_policy,1727345190,,False,59,f5f9f_00001,2024-09-26_18-06-30,0.0401911735534668,6.031007289886475,4156193,gpu2gate1,10.64.32.126,6.031007289886475,59
default_policy,1727345190,,False,60,f5f9f_00001,2024-09-26_18-06-30,0.0410916805267334,6.072098970413208,4156193,gpu2gate1,10.64.32.126,6.072098970413208,60
default_policy,1727345190,,False,61,f5f9f_00001,2024-09-26_18-06-30,0.035418033599853516,6.1075170040130615,4156193,gpu2gate1,10.64.32.126,6.1075170040130615,61
default_policy,1727345191,,False,62,f5f9f_00001,2024-09-26_18-06-31,0.0324711799621582,6.13998818397522,4156193,gpu2gate1,10.64.32.126,6.13998818397522,62
default_policy,1727345191,,False,63,f5f9f_00001,2024-09-26_18-06-31,0.030539512634277344,6.170527696609497,4156193,gpu2gate1,10.64.32.126,6.170527696609497,63
default_policy,1727345191,,False,64,f5f9f_00001,2024-09-26_18-06-31,0.023232698440551758,6.193760395050049,4156193,gpu2gate1,10.64.32.126,6.193760395050049,64
default_policy,1727345191,,False,65,f5f9f_00001,2024-09-26_18-06-31,0.019648075103759766,6.213408470153809,4156193,gpu2gate1,10.64.32.126,6.213408470153809,65
default_policy,1727345191,,False,66,f5f9f_00001,2024-09-26_18-06-31,0.021333932876586914,6.2347424030303955,4156193,gpu2gate1,10.64.32.126,6.2347424030303955,66
default_policy,1727345191,,False,67,f5f9f_00001,2024-09-26_18-06-31,0.02078413963317871,6.255526542663574,4156193,gpu2gate1,10.64.32.126,6.255526542663574,67
default_policy,1727345191,,False,68,f5f9f_00001,2024-09-26_18-06-31,0.02011418342590332,6.2756407260894775,4156193,gpu2gate1,10.64.32.126,6.2756407260894775,68
default_policy,1727345191,,False,69,f5f9f_00001,2024-09-26_18-06-31,0.03555893898010254,6.31119966506958,4156193,gpu2gate1,10.64.32.126,6.31119966506958,69
default_policy,1727345191,,False,70,f5f9f_00001,2024-09-26_18-06-31,0.03378629684448242,6.3449859619140625,4156193,gpu2gate1,10.64.32.126,6.3449859619140625,70
default_policy,1727345191,,False,71,f5f9f_00001,2024-09-26_18-06-31,0.02933788299560547,6.374323844909668,4156193,gpu2gate1,10.64.32.126,6.374323844909668,71
default_policy,1727345191,,False,72,f5f9f_00001,2024-09-26_18-06-31,0.029901504516601562,6.4042253494262695,4156193,gpu2gate1,10.64.32.126,6.4042253494262695,72
default_policy,1727345191,,False,73,f5f9f_00001,2024-09-26_18-06-31,0.031438589096069336,6.435663938522339,4156193,gpu2gate1,10.64.32.126,6.435663938522339,73
default_policy,1727345191,,False,74,f5f9f_00001,2024-09-26_18-06-31,0.03163862228393555,6.467302560806274,4156193,gpu2gate1,10.64.32.126,6.467302560806274,74
default_policy,1727345191,,False,75,f5f9f_00001,2024-09-26_18-06-31,0.028534889221191406,6.495837450027466,4156193,gpu2gate1,10.64.32.126,6.495837450027466,75
default_policy,1727345191,,False,76,f5f9f_00001,2024-09-26_18-06-31,0.028950214385986328,6.524787664413452,4156193,gpu2gate1,10.64.32.126,6.524787664413452,76
default_policy,1727345191,,False,77,f5f9f_00001,2024-09-26_18-06-31,0.025829076766967773,6.55061674118042,4156193,gpu2gate1,10.64.32.126,6.55061674118042,77
default_policy,1727345191,,False,78,f5f9f_00001,2024-09-26_18-06-31,0.023424386978149414,6.574041128158569,4156193,gpu2gate1,10.64.32.126,6.574041128158569,78
default_policy,1727345191,,False,79,f5f9f_00001,2024-09-26_18-06-31,0.022381305694580078,6.596422433853149,4156193,gpu2gate1,10.64.32.126,6.596422433853149,79
default_policy,1727345191,,False,80,f5f9f_00001,2024-09-26_18-06-31,0.02091670036315918,6.617339134216309,4156193,gpu2gate1,10.64.32.126,6.617339134216309,80
default_policy,1727345191,,False,81,f5f9f_00001,2024-09-26_18-06-31,0.020643234252929688,6.637982368469238,4156193,gpu2gate1,10.64.32.126,6.637982368469238,81
default_policy,1727345191,,False,82,f5f9f_00001,2024-09-26_18-06-31,0.021840810775756836,6.659823179244995,4156193,gpu2gate1,10.64.32.126,6.659823179244995,82
default_policy,1727345191,,False,83,f5f9f_00001,2024-09-26_18-06-31,0.018660545349121094,6.678483724594116,4156193,gpu2gate1,10.64.32.126,6.678483724594116,83
default_policy,1727345191,,False,84,f5f9f_00001,2024-09-26_18-06-31,0.03793978691101074,6.716423511505127,4156193,gpu2gate1,10.64.32.126,6.716423511505127,84
default_policy,1727345191,,False,85,f5f9f_00001,2024-09-26_18-06-31,0.031023740768432617,6.74744725227356,4156193,gpu2gate1,10.64.32.126,6.74744725227356,85
default_policy,1727345191,,False,86,f5f9f_00001,2024-09-26_18-06-31,0.02642655372619629,6.773873805999756,4156193,gpu2gate1,10.64.32.126,6.773873805999756,86
default_policy,1727345191,,False,87,f5f9f_00001,2024-09-26_18-06-31,0.03429126739501953,6.808165073394775,4156193,gpu2gate1,10.64.32.126,6.808165073394775,87
default_policy,1727345191,,False,88,f5f9f_00001,2024-09-26_18-06-31,0.021279573440551758,6.829444646835327,4156193,gpu2gate1,10.64.32.126,6.829444646835327,88
default_policy,1727345192,,False,89,f5f9f_00001,2024-09-26_18-06-32,0.019608497619628906,6.849053144454956,4156193,gpu2gate1,10.64.32.126,6.849053144454956,89
default_policy,1727345192,,False,90,f5f9f_00001,2024-09-26_18-06-32,0.021129131317138672,6.870182275772095,4156193,gpu2gate1,10.64.32.126,6.870182275772095,90
default_policy,1727345192,,False,91,f5f9f_00001,2024-09-26_18-06-32,0.02244853973388672,6.8926308155059814,4156193,gpu2gate1,10.64.32.126,6.8926308155059814,91
default_policy,1727345192,,False,92,f5f9f_00001,2024-09-26_18-06-32,0.01802992820739746,6.910660743713379,4156193,gpu2gate1,10.64.32.126,6.910660743713379,92
default_policy,1727345192,,False,93,f5f9f_00001,2024-09-26_18-06-32,0.018370866775512695,6.929031610488892,4156193,gpu2gate1,10.64.32.126,6.929031610488892,93
default_policy,1727345192,,False,94,f5f9f_00001,2024-09-26_18-06-32,0.021252155303955078,6.950283765792847,4156193,gpu2gate1,10.64.32.126,6.950283765792847,94
default_policy,1727345192,,False,95,f5f9f_00001,2024-09-26_18-06-32,0.018382787704467773,6.9686665534973145,4156193,gpu2gate1,10.64.32.126,6.9686665534973145,95
default_policy,1727345192,,False,96,f5f9f_00001,2024-09-26_18-06-32,0.018955230712890625,6.987621784210205,4156193,gpu2gate1,10.64.32.126,6.987621784210205,96
default_policy,1727345192,,False,97,f5f9f_00001,2024-09-26_18-06-32,0.017756938934326172,7.005378723144531,4156193,gpu2gate1,10.64.32.126,7.005378723144531,97
