score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
default_policy,1727345189,,False,33,f5f9f_00000,2024-09-26_18-06-29,0.03414797782897949,5.277357339859009,4156192,gpu2gate1,10.64.32.126,5.277357339859009,33
default_policy,1727345189,,False,34,f5f9f_00000,2024-09-26_18-06-29,0.0348353385925293,5.312192678451538,4156192,gpu2gate1,10.64.32.126,5.312192678451538,34
default_policy,1727345189,,False,35,f5f9f_00000,2024-09-26_18-06-29,0.030295133590698242,5.342487812042236,4156192,gpu2gate1,10.64.32.126,5.342487812042236,35
default_policy,1727345189,,False,36,f5f9f_00000,2024-09-26_18-06-29,0.03202390670776367,5.37451171875,4156192,gpu2gate1,10.64.32.126,5.37451171875,36
default_policy,1727345190,,False,37,f5f9f_00000,2024-09-26_18-06-30,0.03747749328613281,5.411989212036133,4156192,gpu2gate1,10.64.32.126,5.411989212036133,37
default_policy,1727345190,,False,38,f5f9f_00000,2024-09-26_18-06-30,0.031177520751953125,5.443166732788086,4156192,gpu2gate1,10.64.32.126,5.443166732788086,38
default_policy,1727345190,,False,39,f5f9f_00000,2024-09-26_18-06-30,0.025299787521362305,5.468466520309448,4156192,gpu2gate1,10.64.32.126,5.468466520309448,39
default_policy,1727345190,,False,40,f5f9f_00000,2024-09-26_18-06-30,0.026184797286987305,5.4946513175964355,4156192,gpu2gate1,10.64.32.126,5.4946513175964355,40
default_policy,1727345190,,False,41,f5f9f_00000,2024-09-26_18-06-30,0.029306650161743164,5.523957967758179,4156192,gpu2gate1,10.64.32.126,5.523957967758179,41
default_policy,1727345190,,False,42,f5f9f_00000,2024-09-26_18-06-30,0.04243898391723633,5.566396951675415,4156192,gpu2gate1,10.64.32.126,5.566396951675415,42
default_policy,1727345190,,False,43,f5f9f_00000,2024-09-26_18-06-30,0.03622245788574219,5.602619409561157,4156192,gpu2gate1,10.64.32.126,5.602619409561157,43
default_policy,1727345190,,False,44,f5f9f_00000,2024-09-26_18-06-30,0.03444051742553711,5.637059926986694,4156192,gpu2gate1,10.64.32.126,5.637059926986694,44
default_policy,1727345190,,False,45,f5f9f_00000,2024-09-26_18-06-30,0.035103559494018555,5.672163486480713,4156192,gpu2gate1,10.64.32.126,5.672163486480713,45
default_policy,1727345190,,False,46,f5f9f_00000,2024-09-26_18-06-30,0.03413820266723633,5.706301689147949,4156192,gpu2gate1,10.64.32.126,5.706301689147949,46
default_policy,1727345190,,False,47,f5f9f_00000,2024-09-26_18-06-30,0.02344226837158203,5.729743957519531,4156192,gpu2gate1,10.64.32.126,5.729743957519531,47
default_policy,1727345190,,False,48,f5f9f_00000,2024-09-26_18-06-30,0.03317451477050781,5.762918472290039,4156192,gpu2gate1,10.64.32.126,5.762918472290039,48
default_policy,1727345190,,False,49,f5f9f_00000,2024-09-26_18-06-30,0.03628277778625488,5.799201250076294,4156192,gpu2gate1,10.64.32.126,5.799201250076294,49
default_policy,1727345190,,False,50,f5f9f_00000,2024-09-26_18-06-30,0.034883737564086914,5.834084987640381,4156192,gpu2gate1,10.64.32.126,5.834084987640381,50
